title,uri,type,representative_latitude,representative_longitude,location_precision
Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan,https://pleiades.stoa.org/places/903021,settlement,34.8043,48.5171,precise
Mihragan Kadag (region),https://pleiades.stoa.org/places/903083,region,32.71644535429320,47.35932027288100,precise
Harsin/Eran-asan-kar-Kavad?,https://pleiades.stoa.org/places/903040,settlement,34.271825,47.580595,precise
Otaq-i Farhad/Surkhadeh,https://pleiades.stoa.org/places/903094,cemetery,34.262154,47.433026,precise
Malaver,https://pleiades.stoa.org/places/903077,settlement,34.306514,48.828866,precise
Khordeh Cheshme,https://pleiades.stoa.org/places/903061,settlement,33.738315,47.138994,precise
Goyman/Kumandan/Eran-vinard-Kavad,https://pleiades.stoa.org/places/903036,settlement,34.65,50.883333,precise
Praetorium,https://pleiades.stoa.org/places/903012852,unknown,,,rough
Roman theater of Vienne,https://pleiades.stoa.org/places/903082074,theatre,45.524593,4.878329,precise
Untitled,https://pleiades.stoa.org/places/903737,bridge,35.134714,45.946555,precise
Untitled,https://pleiades.stoa.org/places/903740,bridge,34.376467,47.462884,precise
Untitled,https://pleiades.stoa.org/places/903741,bridge,33.184902,47.388521,precise
Untitled,https://pleiades.stoa.org/places/903744,bridge,33.5,48.5,rough
Untitled,https://pleiades.stoa.org/places/903745,bridge,32.391489,48.1229,precise
Untitled,https://pleiades.stoa.org/places/903742,bridge,33.5,47.5,rough
Untitled,https://pleiades.stoa.org/places/903739,bridge,35.5,46.5,rough
Untitled,https://pleiades.stoa.org/places/903738,bridge,35.5,46.5,rough
Untitled,https://pleiades.stoa.org/places/903743,bridge,33.5,47.5,rough
Bilhorod-Dnistrovskyi fortress,https://pleiades.stoa.org/places/903729115,fort-2,46.2005105,30.3491024,precise
Tepe Nush-i Jan,https://pleiades.stoa.org/places/903131,settlement,34.36553283984420,48.633171859496500,precise
Taq-i Girra,https://pleiades.stoa.org/places/903127,monument,34.433054,46.07918,precise
[Saveh],https://pleiades.stoa.org/places/903111,settlement,34.999482,50.361152,precise
Taq-i Bustan,https://pleiades.stoa.org/places/903126,monument,34.38741780150070,47.13214360827550,precise
Tepe Mil,https://pleiades.stoa.org/places/903130,settlement,35.518534,51.488112,precise
Vindirni,https://pleiades.stoa.org/places/903141,settlement,34.797036,47.024233,precise
Qaleh-i Yazdigird,https://pleiades.stoa.org/places/903100,settlement,34.585756,45.996431,precise
[Qirmisin]/[Kermanshahan],https://pleiades.stoa.org/places/903102,settlement,34.3189707,47.06924455,precise
War Pil,https://pleiades.stoa.org/places/903143,temple,33.388125,46.570065,precise
Saimarreh/Eulaeus?/Ula(ya)? (river),https://pleiades.stoa.org/places/903109,river,33.5,46.5,rough
Ravansar,https://pleiades.stoa.org/places/903105,cemetery,34.716667,46.666667,precise
Rhaga(i)/Europos/Arsakia/Ray,https://pleiades.stoa.org/places/903104,settlement,35.594267,51.44716300000000,precise
Zagrou Pylai?/Medike Pyle?,https://pleiades.stoa.org/places/903145,pass,34.399784,46.11245,precise
Seh Pa Aivan,https://pleiades.stoa.org/places/903112,temple,33.89258,46.033117,precise
Sahneh,https://pleiades.stoa.org/places/903108,cemetery,34.489927,47.705159,precise
Başbük,https://pleiades.stoa.org/places/903458730,building,37.354969,39.28117,precise
Temple of Horus at Edfu,https://pleiades.stoa.org/places/903328167,temple-2,24.977931541818800,32.87347799137270,precise
Spring at Temple of Apollo,https://pleiades.stoa.org/places/903224682,spring,38.798623,29.69386,precise
Abū Jāmūs,https://pleiades.stoa.org/places/903251933,findspot,32.4602845,44.8225745,precise
Kordin Temples,https://pleiades.stoa.org/places/903510061,temple-2,35.87710501705800,14.508950958020100,rough
Alvand/Orontes/Oroandes M.,https://pleiades.stoa.org/places/902985,mountain,33.5450082,50.2089372,precise
Baba Jan tepe,https://pleiades.stoa.org/places/902993,settlement,34.022438,47.941548,precise
Ateshgah,https://pleiades.stoa.org/places/902991,unknown,32.5,51.5,rough
Aspadana/(I)Spahan/Gay/Gabai?,https://pleiades.stoa.org/places/902990,settlement,32.651067,51.678813000000000,precise
Bagistanus (mountain),https://pleiades.stoa.org/places/902996,mountain,34.390459,47.4359567,precise
Mašqû Gate,https://pleiades.stoa.org/places/90291125,city-gate,36.3613257,43.1463548,precise
Step Gate of the Palace,https://pleiades.stoa.org/places/90291126,unlocated,36.358005,43.149093,precise
Dún Aonghasa,https://pleiades.stoa.org/places/902088536,fort,53.12549210112060,-9.76649842353957,precise
Moenjodaro,https://pleiades.stoa.org/places/902113570,settlement,27.329167,68.138889,precise
Tanella Angori,https://pleiades.stoa.org/places/902458924,tomb,43.2731321,11.9793152,precise
Lancaster Castle,https://pleiades.stoa.org/places/902277617,castle,54.04988088208270,-2.8053034758976000,precise
Casa di Properzio,https://pleiades.stoa.org/places/902282876,townhouse,43.0696178,12.6146461,precise
"Roman walls, Novaria",https://pleiades.stoa.org/places/905076845,city-wall,45.4445336,8.6209641,precise
Porta Bovianum,https://pleiades.stoa.org/places/905663353,city-gate,41.4338956,14.6161102,precise
Emeteursaga,https://pleiades.stoa.org/places/905821112,unlocated,,,rough
Pi-Ramesses,https://pleiades.stoa.org/places/905314398,settlement,30.800761950000000,31.8347738,precise
Caimeni,https://pleiades.stoa.org/places/905386158,island,36.40063948524460,25.39234602653890,rough
Untitled,https://pleiades.stoa.org/places/905247,wall-2,34.5,45.5,rough
Yurta-Stroyno,https://pleiades.stoa.org/places/979926376,settlement,42.28679813067190,26.694339586257900,precise
House of Meleager,https://pleiades.stoa.org/places/979775194,townhouse,40.75237273112380,14.48343627251720,precise
Vicus Victoris,https://pleiades.stoa.org/places/979483544,unlocated,,,rough
Sphinx Temple,https://pleiades.stoa.org/places/979282841,temple-2,29.975210654019700,31.138209495474300,precise
The Giza Necropolis,https://pleiades.stoa.org/places/979282842,cemetery,29.973088495034900,31.129747556701800,precise
Qubbet el-Hawa,https://pleiades.stoa.org/places/979588215,tomb,24.10248956189500,32.88913689131200,precise
Titriş Höyük,https://pleiades.stoa.org/places/979582397,tell,37.476198748463900,38.676167270926200,precise
Yedikilise,https://pleiades.stoa.org/places/970074272,monastery,38.44951513785600,43.46128468973220,precise
Divorum,https://pleiades.stoa.org/places/97074052,building,41.8960249,12.4801258,precise
Dangstetten,https://pleiades.stoa.org/places/970740488,fort-2,47.588889,8.310833,precise
Loron workshop (Croatia)  ,https://pleiades.stoa.org/places/970142378,production,45.27823797290840,13.599631227731600,precise
Gali͡ugaĭ,https://pleiades.stoa.org/places/970879216,settlement,43.768392,45.019874,precise
Crypt and church of San Lussorio,https://pleiades.stoa.org/places/970563462,church-2,39.989764,8.7979716,precise
Canaanite Gate,https://pleiades.stoa.org/places/970549390,city-gate,33.2478606,35.6547785,precise
Roman amphitheater at Ariminum,https://pleiades.stoa.org/places/977960860,amphitheatre,44.0605151,12.5751485,precise
Bīt-Adad-erība,https://pleiades.stoa.org/places/977603753,settlement,36.689124,42.9415075,precise
Azuru,https://pleiades.stoa.org/places/977603752,settlement,32.0243,34.80632,precise
Pyramids of Meroe,https://pleiades.stoa.org/places/97711900,tomb,16.938553810205800,33.74934687169990,precise
Roman amphitheater at Ocriculum,https://pleiades.stoa.org/places/977184743,amphitheatre,42.41199020119030,12.466951029727500,precise
Roman amphitheater at Béziers,https://pleiades.stoa.org/places/977841705,amphitheatre,43.33954215024600,3.2140610824720500,precise
Temple of Artemis Azzanathkona Phase 2,https://pleiades.stoa.org/places/977420436,temple-2,34.750963934416300,40.72718771854820,precise
"Room W13, Military compound in the Temple of Artemis Azzanathkona",https://pleiades.stoa.org/places/977420437,room,34.75102660316410,40.72680720926590,precise
Eulmaš,https://pleiades.stoa.org/places/976164504,unlocated,,,rough
Tabor,https://pleiades.stoa.org/places/976889442,findspot,32.6714,35.4146,precise
Garni temple,https://pleiades.stoa.org/places/976360689,archaeological-site,40.11238995,44.730083300000000,precise
Urta Boz,https://pleiades.stoa.org/places/971900,settlement,36.730455,69.462324,precise
Urta Buz,https://pleiades.stoa.org/places/971901,settlement,37.647132,68.662922,precise
Zar tepe,https://pleiades.stoa.org/places/971910,settlement,37.589779,66.91809,precise
Zard Kamar,https://pleiades.stoa.org/places/971911,settlement,37.456838,69.665089,precise
Yalpak tepe,https://pleiades.stoa.org/places/971907,settlement,37.454029,67.372509,precise
Yazdan-Kel'di,https://pleiades.stoa.org/places/971908,settlement,37.662321,68.815442,precise
Wazir Khan,https://pleiades.stoa.org/places/971905,settlement,36.95702,69.167142,precise
Zulm,https://pleiades.stoa.org/places/971913,settlement,37.165232,69.519521,precise
Utaq,https://pleiades.stoa.org/places/971902,settlement,36.998156,69.177268,precise
Uzbekon tepe,https://pleiades.stoa.org/places/971903,settlement,38.47378,68.091011,precise
Bubacene?,https://pleiades.stoa.org/places/971721,label,38.760811459431000,69.63614625501370,precise
Kalai-mir,https://pleiades.stoa.org/places/971776,settlement,37.390426,68.178958,precise
Khodzha kala,https://pleiades.stoa.org/places/971799,settlement,37.980335,68.915434,precise
Khatyn-Rabad,https://pleiades.stoa.org/places/971795,settlement,37.21987,67.778491,precise
Kanum,https://pleiades.stoa.org/places/971783,settlement,36.792159,68.968929,precise
Bish Ka'ik,https://pleiades.stoa.org/places/971717,settlement,37.166182,69.795323,precise
Astakana,https://pleiades.stoa.org/places/971701,settlement,36.8411565,69.68422050000000,precise
Garav kala,https://pleiades.stoa.org/places/971757,settlement,38.505861500000000,68.712928,precise
Aruktau,https://pleiades.stoa.org/places/971700,settlement,37.454557,68.059979,precise
Birauz,https://pleiades.stoa.org/places/971716,settlement,37.395806,67.374407,precise
Dasht-i Archi,https://pleiades.stoa.org/places/971741,settlement,37.008282,69.224733,precise
Kampyr-zukhro,https://pleiades.stoa.org/places/971782,settlement,38.53116,68.3034,precise
Khatta tepe,https://pleiades.stoa.org/places/971794,settlement,37.569843,67.093732,precise
Chul-i Abdan,https://pleiades.stoa.org/places/971736,settlement,36.804816,68.856279,precise
Igroni-bolo,https://pleiades.stoa.org/places/971761,settlement,38.31683,69.24063,precise
Kalai-Shodmoi,https://pleiades.stoa.org/places/971777,settlement,38.571663,68.98259,precise
Boldai tepe,https://pleiades.stoa.org/places/971720,settlement,37.865786,68.73317,precise
Khan gaza,https://pleiades.stoa.org/places/971793,settlement,37.476179,67.990048,precise
Karvan-tushtu,https://pleiades.stoa.org/places/971785,settlement,37.770224,67.550649,precise
Drapsaka,https://pleiades.stoa.org/places/971746,settlement,36.7169365,68.8607435,precise
Bajauri tepe Gudamdar,https://pleiades.stoa.org/places/971711,settlement,37.024104,69.174737,precise
Bagh-i Mir,https://pleiades.stoa.org/places/971707,settlement,36.670016,68.974309,precise
Dzhandavlat tepe,https://pleiades.stoa.org/places/971750,settlement,37.640091,67.133365,precise
Chaqalaq tepe,https://pleiades.stoa.org/places/971727,settlement,36.638373,68.841977,precise
"Kafir Qal'a, Rustaq",https://pleiades.stoa.org/places/971770,settlement,37.122409,69.850699,precise
Iski tepe,https://pleiades.stoa.org/places/971766,settlement,37.591123,68.596598,precise
Khairabad tepe,https://pleiades.stoa.org/places/971789,settlement,37.445802,67.152272,precise
Chim tepe,https://pleiades.stoa.org/places/971731,settlement,36.767477,68.738567,precise
Chim Qurghan,https://pleiades.stoa.org/places/971730,settlement,37.101946,69.347382,precise
Ismail tepe,https://pleiades.stoa.org/places/971767,settlement,37.446435,67.49655,precise
Kei-kobad-shakh,https://pleiades.stoa.org/places/971788,settlement,37.404771,68.211023,precise
Kafir Kala,https://pleiades.stoa.org/places/971771,settlement,37.58856611284240,68.64659454082230,precise
Dzhar tepe,https://pleiades.stoa.org/places/971751,settlement,37.997761,67.801466,precise
Baisun,https://pleiades.stoa.org/places/971710,settlement,38.246477,67.154623,precise
Durman,https://pleiades.stoa.org/places/971747,settlement,37.141183,68.817675,precise
Karaul tepe,https://pleiades.stoa.org/places/971784,settlement,38.481375,67.934061,precise
Khalkadzhar,https://pleiades.stoa.org/places/971792,settlement,37.993625,68.666086,precise
Bactria (region),https://pleiades.stoa.org/places/971705,region,37.41049974521480,67.15365169551420,rough
Barat tepe,https://pleiades.stoa.org/places/971713,settlement,37.68099,67.461416,precise
Deh Nau,https://pleiades.stoa.org/places/971744,settlement,36.80893,67.615943,precise
Kaun tepe,https://pleiades.stoa.org/places/971787,settlement,37.80693,68.640139,precise
Khalchayan,https://pleiades.stoa.org/places/971791,settlement,38.315459,67.95405,precise
Chehel Dukhtaran,https://pleiades.stoa.org/places/971729,settlement,36.730138,68.860709,precise
Baharak,https://pleiades.stoa.org/places/971709,settlement,36.80007,69.430681,precise
Dushanbe,https://pleiades.stoa.org/places/971748,settlement,38.564784,68.7632135,precise
Ishan-bobo,https://pleiades.stoa.org/places/971764,settlement,38.122435,67.78691,precise
Kafir tepe,https://pleiades.stoa.org/places/971772,settlement,37.792058,68.79962,precise
Chahar Tut,https://pleiades.stoa.org/places/971725,settlement,36.640904,69.110374,precise
Kalafgan 1,https://pleiades.stoa.org/places/971773,settlement,36.729611,69.965725,precise
Ishkamish Bala Hisar,https://pleiades.stoa.org/places/971765,settlement,36.366162,69.355342,precise
Chirokchi tepe,https://pleiades.stoa.org/places/971732,settlement,38.360708,69.072372,precise
Dzhaman-bulak,https://pleiades.stoa.org/places/971749,settlement,38.459435,68.993897,precise
Baghlan Shahr-i Kuhna,https://pleiades.stoa.org/places/971708,settlement,36.195368,68.840658,precise
Chashma,https://pleiades.stoa.org/places/971728,settlement,36.95702,69.242326,precise
Khaitabad tepe,https://pleiades.stoa.org/places/971790,settlement,37.603069,67.445684,precise
Katta-dzhelail,https://pleiades.stoa.org/places/971786,settlement,38.549724,68.443305,precise
"Kafir Qal'a, Archi",https://pleiades.stoa.org/places/971769,unknown,37.5,69.5,rough
Dokky Iunus,https://pleiades.stoa.org/places/971745,settlement,37.301404,68.165016,precise
Baktrianoi,https://pleiades.stoa.org/places/971712,label,36.4860270460681,68.10128209239380,precise
Efendi tepe,https://pleiades.stoa.org/places/971753,settlement,36.733935,68.758818,precise
Ghuz tepe,https://pleiades.stoa.org/places/971758,settlement,37.211431,69.499902,precise
Bish Tan Teg,https://pleiades.stoa.org/places/971719,settlement,36.477309,69.392674,precise
Chorgul' tepe,https://pleiades.stoa.org/places/971735,settlement,37.655324,69.346802,precise
Ikizak tepe,https://pleiades.stoa.org/places/971762,settlement,37.589304,67.232567,precise
Kalafgan 2,https://pleiades.stoa.org/places/971774,settlement,36.716954,70.018042,precise
Besh kala,https://pleiades.stoa.org/places/971715,settlement,38.352165,68.090116,precise
Degriz tepe,https://pleiades.stoa.org/places/971742,settlement,38.241414,67.723624,precise
Dal'verzin tepe,https://pleiades.stoa.org/places/971739,settlement,38.0876905,67.81997,precise
Khisor,https://pleiades.stoa.org/places/971797,settlement,38.499095,68.555618,precise
Kalai-Turtkul',https://pleiades.stoa.org/places/971778,settlement,38.165083,69.373915,precise
Khisht tepe,https://pleiades.stoa.org/places/971796,tumulus,36.183333,69.316667,precise
Kaldish,https://pleiades.stoa.org/places/971779,settlement,37.510842,69.684216,precise
Kampyr kala,https://pleiades.stoa.org/places/971780,settlement,38.556474,68.634936,precise
Deh Nahr-i Jadid,https://pleiades.stoa.org/places/971743,settlement,36.974107,69.196887,precise
Basiz,https://pleiades.stoa.org/places/971714,settlement,37.151309,68.776539,precise
