"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"6287fd48-a2b7-4364-846f-4830c10bd1b1","dillereng.txt","Heroopolis","char-offset:5450","PLACE","http://pleiades.stoa.org/places/727124","Heroonpolis|Patoumos/Pithom, Tell el-Maskhuta","-0030/0640","30.55278","32.09944","settlement","VERIFIED","",""
"a7ad7924-ac08-49c3-8f3a-ca043b8f2463","dillereng.txt","Troglodytica","char-offset:5467","PLACE","http://pleiades.stoa.org/places/39435","Trogodytice","-0030/0300","17.5","37.5","region","VERIFIED","",""
"31790d9b-8a1d-4dc8-ae2a-dbc3d672b68e","dillereng.txt","Ptolemais at the Hunts","char-offset:5483","PLACE","http://pleiades.stoa.org/places/39409","Ptolemais Theron|Ptolemais Theron, Trinkatat","-0030/0300","18.222236","38.184316","settlement,port","VERIFIED","",""
"bf614bbb-f1fe-4c1e-9638-06692d1ea519","dillereng.txt","Deire","char-offset:5578","PLACE","http://pleiades.stoa.org/places/39335","Deire|Deire, Ras Siyan","-0030/0300","12.469263","43.322268","settlement,cape","VERIFIED","",""
"a6f65b7d-3cd8-47d0-87a8-c3c26c44ca33","dillereng.txt","Red Sea","char-offset:5608","PLACE","http://pleiades.stoa.org/places/39290","Arabicus Sinus/Erythr(ae)um/Rubrum Mare","-0030/2100","19.0","39.5","water-open","VERIFIED","",""
"cd1fc015-ca8e-49c2-9204-6e48f87caca9","dillereng.txt","Arabia","char-offset:5684","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","VERIFIED","",""
"8d1dbf6a-9f38-464e-8cb6-c3b21af4adc3","dillereng.txt","gulf of Aelana","char-offset:5700","PLACE","http://pleiades.stoa.org/places/746701","Aelaniticus Sinus","-0030/0300","26.123397249999996","35.938032416666665","water-open","VERIFIED","",""
"29653246-b26c-4338-a10d-fdcf3b9b8739","dillereng.txt","Arabia","char-offset:5732","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","VERIFIED","",""
"2b64da8a-632e-4a8f-a466-7b2995b9804d","dillereng.txt","Red Sea","char-offset:5761","PLACE","http://pleiades.stoa.org/places/39290","Arabicus Sinus/Erythr(ae)um/Rubrum Mare","-0030/2100","19.0","39.5","water-open","VERIFIED","",""
"8ee7e308-ece9-46f8-841b-87712a307bef","dillereng.txt","The length of the earth from the Ganges to Gades","char-offset:5810","EVENT","","","","","","","","relation|conceptual",""
"995b1994-36ac-4c63-89c6-ca5881077989","dillereng.txt","Ganges","char-offset:5843","PLACE","http://pleiades.stoa.org/places/59822","Ganges (river)","-0330/0640","25.621435","86.51155633333333","river","VERIFIED","",""
"90b8ce37-b2ed-4fda-afcb-1517c6a91973","dillereng.txt","Gades","char-offset:5853","PLACE","http://pleiades.stoa.org/places/256177","Gadeira/Gades/Col. Augusta Gaditana|Gades/Gadeira/Col. Augusta Gaditana, Cádiz","-0750/2100","36.528381","-6.294444","arch,theatre,townhouse,settlement","VERIFIED","",""
