"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"fc191b42-20a5-49d9-83c0-fbce5f67987d","Book 4","Scythians","char-offset:103727","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"d9d41218-0f25-4014-911f-eaff3194ab1a","Book 4","Sauromatae","char-offset:103902","PLACE","http://pleiades.stoa.org/places/825371","Sarmatia","-0550/0640","45.5","39.5","unknown","VERIFIED","ethnic",""
"fcac4fbb-d158-4600-90d5-e69ec8aa0f3e","Book 4","Budini","char-offset:103917","PLACE","http://pleiades.stoa.org/places/543656","Boudeion/Boudion/Boudeia/Boudia","","","","unlocated","VERIFIED","ethnic",""
"e3bfbf48-4329-424f-918a-acecaf561cf4","Book 4","Geloni","char-offset:103928","PLACE","","","","","","","NOT_IDENTIFIABLE","ethnic",""
"cd6213c9-5495-4d0e-80dc-428c30e4ca0c","Book 4","Ister","char-offset:103962","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","river",""
"c1a67443-b990-45cc-b0c1-3f19b8e29f0f","Book 4","Persians","char-offset:103986","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"3f4b0ffa-e8ec-4680-aefe-4ae73ef52131","Book 4","Persian","char-offset:104011","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"4da0898e-fb18-4c84-b08b-068b6a6c05c2","Book 4","Scythians","char-offset:104117","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"fb70cdc9-0f44-433b-8b40-b46ea6ceb298","Book 4","Scythians","char-offset:104204","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"c9aeefaa-976c-489c-957e-eb2428baf032","Book 4","Persians","char-offset:104249","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"47de19a1-1fe4-43ee-b484-3f616688432d","Book 4","Persians","char-offset:104290","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"1d9a8ede-2ad8-4c5e-a39a-3c5d905e3ba5","Book 4","Ionians","char-offset:104334","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"c56dcfb2-748a-4852-bebf-7c4cafc266c8","Book 4","Ionians","char-offset:104369","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"d807768f-3ef6-4146-9ebd-156ab37ad3ae","Book 4","Scythians","char-offset:104575","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
