UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMANDERS,NUMBER OF SHIPS,NUMBER OF SOLDIERS
2485660d-3f3a-4cf9-bc26-1fe021117700,Catalogue of ships - Il. 2.txt,Athenians,char-offset:3678,PLACE,http://pleiades.stoa.org/places/579885,"Athenae|Athenae, Athína",-0750/2100,37.971687,23.726464,settlement,VERIFIED,,,,
5f926451-9672-44cf-ac80-c3a2a1a7bd23,Catalogue of ships - Il. 2.txt,Argos,char-offset:3700,PLACE,http://pleiades.stoa.org/places/570106,"Argos|Argos, Argos",-0750/0300,37.631561,22.719464,settlement,VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",80,
50c61852-326e-4f79-92e3-5fdae3cd813f,Catalogue of ships - Il. 2.txt,Tiryns,char-offset:3746,PLACE,http://pleiades.stoa.org/places/570740,"Tiryns|Tiryns, Tirynthos",-0750/-0030,37.59918,22.80004,settlement,VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
9a957c44-051c-49b3-ae0c-ca074beb905d,Catalogue of ships - Il. 2.txt,Hermione,char-offset:3760,PLACE,http://pleiades.stoa.org/places/570292,"Hermion(e)|Hermione/Hermion, Ermione",-0750/0300,37.385218,23.243591,"settlement,port",VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
a97cb294-2ec6-4a0f-96b7-34094a9033e0,Catalogue of ships - Il. 2.txt,Asine,char-offset:3774,PLACE,http://pleiades.stoa.org/places/570124,"Asine|Asine, Tolon/Asine",-0750/0300,37.52659,22.87403,settlement,VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
83fcc8c9-52f8-41eb-b256-6046a7bfcd7b,Catalogue of ships - Il. 2.txt,the gulf,char-offset:3785,PLACE,http://pleiades.stoa.org/places/540929,Maliacus Sinus,,38.8678937,22.6337672,water-open,VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
1329c921-46c7-46d6-8a1e-27f64682b1fb,Catalogue of ships - Il. 2.txt,Trozen,char-offset:3795,PLACE,http://pleiades.stoa.org/places/570756,"Troizen|Troizen, Damala",-0750/0300,37.50303,23.34845,settlement,VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
b83b8324-b0e4-49b6-b5a7-fba090e31a8a,Catalogue of ships - Il. 2.txt,Eionae,char-offset:3803,PLACE,,,,,,,UNVERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
4ab02017-b0aa-4714-a239-506698a4fa22,Catalogue of ships - Il. 2.txt,Epidaurus,char-offset:3837,PLACE,http://pleiades.stoa.org/places/570228,"Epidauros|The Sanctuary of Asklepios at Epidauros|Asklepieion, Asklipieio|Epidauros, Palaia Epidauros",-0750/0300,37.596111,23.079167,"theatre,sanctuary,settlement",VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
147151ab-5f05-49c0-a5c1-ca7ef2915ec3,Catalogue of ships - Il. 2.txt,Aegina,char-offset:3892,PLACE,http://pleiades.stoa.org/places/579844,"Temple of Aphaia on Aegina|Aigina|Aigina, Aigina|Aphaia, Temple of Aphaea|Aegina (island)|Aegina Ins., Aegina",-0750/2100,37.74991,23.42372,"island,settlement,temple-2",VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
99dc183f-7a26-4d7c-b9c8-b5d73b84eb1b,Catalogue of ships - Il. 2.txt,Mases,char-offset:3903,PLACE,http://pleiades.stoa.org/places/570463,"Mases|Mases, Koilada?",-0750/-0330,37.417868,23.142191,settlement,VERIFIED,Argolis,"Diomedes, Sthenelos, Euryalos",,
4fdfc9be-bab7-49f5-9486-e1d66e370283,Catalogue of ships - Il. 2.txt,Diomedes,char-offset:3928,PERSON,,,,,,,,,,,
c48f75ac-cf30-4d50-af20-108ab9337795,Catalogue of ships - Il. 2.txt,Sthenelos,char-offset:3965,PERSON,,,,,,,,,,,
a0b09a9a-c1a2-4a54-b6f0-ae55d49e330c,Catalogue of ships - Il. 2.txt,Kapaneus,char-offset:3988,PERSON,,,,,,,,,,,
fab1603d-b1d0-4cc1-87cf-26d7917b969d,Catalogue of ships - Il. 2.txt,Euryalos,char-offset:4024,PERSON,,,,,,,,,,,
33e2aba7-06be-410a-b00a-5d55af22cdd5,Catalogue of ships - Il. 2.txt,Mekisteus,char-offset:4046,PERSON,,,,,,,,,,,
eb9f8c78-9a82-43a7-b995-76672dcd8fda,Catalogue of ships - Il. 2.txt,Talaos,char-offset:4064,PERSON,,,,,,,,,,,
d8ee768d-a50f-4dfe-863f-8dc908982156,Catalogue of ships - Il. 2.txt,Diomedes,char-offset:4076,PERSON,,,,,,,,,,,
c3f5388b-244d-4246-86d6-5c3aa11be15b,Catalogue of ships - Il. 2.txt,eighty ships,char-offset:4132,EVENT,,,,,,,,,,,
8ed748d8-d971-41ea-b5c4-ab135b782299,Catalogue of ships - Il. 2.txt,Mycenae,char-offset:4180,PLACE,http://pleiades.stoa.org/places/570491,"Mycenae|Mycenae, Mycenae",-0750/0300,37.730833,22.756111,"settlement,tomb",VERIFIED,Mycenaeans,Agamemnon,100,
9d6fa3b1-6230-4c28-8960-7c175bba5b86,Catalogue of ships - Il. 2.txt,Corinth,char-offset:4195,PLACE,http://pleiades.stoa.org/places/570182,"Akrokorinthos|Corinthus/Korinthos|Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos",-0750/2100,37.906045,22.878721,"sanctuary,settlement,fort",VERIFIED,Mycenaeans,Agamemnon,,
4311cd0c-828b-46f1-93d6-c8ac7a33a88c,Catalogue of ships - Il. 2.txt,Cleonae,char-offset:4207,PLACE,http://pleiades.stoa.org/places/570361,"Kleonai|Kleonai/Cleonae, Ag. Vasileios/Kleonai",-0750/0300,37.81708,22.75372,settlement,VERIFIED,Mycenaeans,Agamemnon,,
66e762c0-ed3a-42ec-a8ed-00c039a437c6,Catalogue of ships - Il. 2.txt,Orneae,char-offset:4216,PLACE,http://pleiades.stoa.org/places/570537,"Orneai|Orneai, Lyrkeia",-0550/-0030,37.713973,22.557292,settlement,VERIFIED,Mycenaeans,Agamemnon,,
a1697e4c-f2d6-4d04-88ef-ae441412bc95,Catalogue of ships - Il. 2.txt,Araethyrea,char-offset:4224,PLACE,http://pleiades.stoa.org/places/573109,Araithyrea/Phliasion,,,,unlocated,VERIFIED,Mycenaeans,Agamemnon,,
53b3557c-7d19-49aa-8066-5f40951f7504,Catalogue of ships - Il. 2.txt,Licyon,char-offset:4240,PLACE,http://pleiades.stoa.org/places/570668,"Sicyon/Demetrias|Sicyon, Vasiliko",-0750/0300,37.98336,22.71135,settlement,VERIFIED,Mycenaeans,Agamemnon,,
5a4ed9ac-5b8f-4573-b660-2310a5ba7847,Catalogue of ships - Il. 2.txt,Adrastos,char-offset:4254,PERSON,,,,,,,,,,,
f85f9d6c-adc7-43f4-a797-a813464ec2e9,Catalogue of ships - Il. 2.txt,Hyperesia,char-offset:4279,PLACE,http://pleiades.stoa.org/places/573256,Hyperasia,,,,unlocated,VERIFIED,Mycenaeans,Agamemnon,,
c759b358-bd87-4526-8c54-bed917f6b76c,Catalogue of ships - Il. 2.txt,Gonoessa,char-offset:4295,PLACE,http://pleiades.stoa.org/places/573235,Gonoussa,,,,"unlocated,settlement",VERIFIED,Mycenaeans,Agamemnon,,
16df7e5b-e13a-42bc-89e1-51b479ec1666,Catalogue of ships - Il. 2.txt,Pellene,char-offset:4309,PLACE,http://pleiades.stoa.org/places/570576,"Pellene|Pellene/Pellana, Pellene",-0750/0300,38.0446,22.5384,settlement,VERIFIED,Mycenaeans,Agamemnon,,
7c945c51-f85a-4cc4-970f-6120b61fe379,Catalogue of ships - Il. 2.txt,Aegium,char-offset:4318,PLACE,http://sws.geonames.org/265500,Aígio,,38.24861,22.08194,,VERIFIED,Mycenaeans,Agamemnon,,
92fdc024-36ff-4613-a31c-03480bf63f5b,Catalogue of ships - Il. 2.txt,Helike,char-offset:4361,PLACE,http://pleiades.stoa.org/places/570281,"Helike|Helike, E Aigion",-0750/-0330,38.22257,22.14015,settlement,VERIFIED,Mycenaeans,Agamemnon,,
4da21061-0fdc-4cb3-abed-e2b4a9fdda04,Catalogue of ships - Il. 2.txt,a hundred ships,char-offset:4380,EVENT,,,,,,,,,,,
c7a3b42f-e8a4-442f-9f1a-e659deeafc90,Catalogue of ships - Il. 2.txt,Agamemnon,char-offset:4422,PERSON,,,,,,,,,,,
0ac6e4a5-6c2a-4609-a3f7-3042cab723c9,Catalogue of ships - Il. 2.txt,Atreus,char-offset:4440,PERSON,,,,,,,,,,,
08fa7051-4161-4d23-97b7-cdc8c4f78e78,Catalogue of ships - Il. 2.txt,Lacedaemon,char-offset:4695,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042080910,22.46082645177670,region,VERIFIED,Laconians,Menelaos,,
d88b5c88-1830-452b-8cba-055ab3b97fdf,Catalogue of ships - Il. 2.txt,Pharis,char-offset:4734,PLACE,http://pleiades.stoa.org/places/570591,"Pharis|Pharis, Vapheio/Ag. Vasilios?",-0750/0300,37.029321,22.2805645,settlement,VERIFIED,Laconians,Menelaos,,
84597160-ed59-41b1-90b8-f42e65155fc6,Catalogue of ships - Il. 2.txt,Sparta,char-offset:4742,PLACE,http://pleiades.stoa.org/places/570685,"Sparta|Sparta/Sparte, Sparti",-0750/0300,37.08149,22.42454,"theatre,temple,settlement,temple-2",VERIFIED,Laconians,Menelaos,,
95aa911b-7cbf-4177-b660-a8badbcf85f8,Catalogue of ships - Il. 2.txt,Messe,char-offset:4755,PLACE,http://pleiades.stoa.org/places/570478,"Messa|Messa, Cape Tigani",-0750/0300,36.531845,22.38113,settlement,VERIFIED,Laconians,Menelaos,,
96fd30c1-fad5-49e2-b890-3b00b8f626bc,Catalogue of ships - Il. 2.txt,Bryseae,char-offset:4781,PLACE,http://pleiades.stoa.org/places/573156,Bryseai/Byseai,,,,settlement,VERIFIED,Laconians,Menelaos,,
71ff9517-2196-446a-b294-9b21b815c9dd,Catalogue of ships - Il. 2.txt,Augeae,char-offset:4790,PLACE,http://pleiades.stoa.org/places/658368,"Aigai(ai)/Aegeae|Aigaiai/Aigai/Aegeae, Yumurtalık",-0330/0640,36.769676,35.789487,"settlement,port",VERIFIED,Laconians,Menelaos,,
a2272d42-f486-4e0c-beb0-20b66292e1ed,Catalogue of ships - Il. 2.txt,Amyclae,char-offset:4798,PLACE,http://pleiades.stoa.org/places/438675,Amyclae,-0330/0300,,,unlocated,VERIFIED,Laconians,Menelaos,,
ae35c035-efbd-4c95-afed-458f500590a7,Catalogue of ships - Il. 2.txt,Helos,char-offset:4811,PLACE,http://pleiades.stoa.org/places/550568,"Helos|Helos, Denizgiren?",-0550/-0330,38.574035,26.361312,settlement,VERIFIED,Laconians,Menelaos,,
dbcacb00-8e3f-476e-a5ab-d270bda5b8df,Catalogue of ships - Il. 2.txt,Laas,char-offset:4832,PLACE,,,,,,,NOT_IDENTIFIABLE,Laconians,Menelaos,,
161e7128-6b20-4784-b830-e0e4911aa888,Catalogue of ships - Il. 2.txt,Oetylus,char-offset:4852,PLACE,http://pleiades.stoa.org/places/570527,"Oitylos|Oitylos, Oitylos",-0750/0300,36.705058,22.3848,settlement,VERIFIED,Laconians,Menelaos,,
cf536219-cb79-41f0-9136-9cc316f15978,Catalogue of ships - Il. 2.txt,Menelaos,char-offset:4879,PERSON,,,,,,,,,,,
979bfa55-ed0b-4996-a49e-dd4e083bcb09,Catalogue of ships - Il. 2.txt,Agamemnon,char-offset:4923,PERSON,,,,,,,,,,,
78731ee1-1159-491f-918c-3f0cf5b7f368,Catalogue of ships - Il. 2.txt,Menelaos,char-offset:5018,PERSON,,,,,,,,,,,
9ae563d7-ea39-422e-a3de-ff8dff5469c1,Catalogue of ships - Il. 2.txt,Helen,char-offset:5159,PERSON,,,,,,,,,,,
181e1649-dbb1-4c93-b0ae-5b8fe316948f,Catalogue of ships - Il. 2.txt,Pylos,char-offset:5177,PLACE,http://pleiades.stoa.org/places/570639,"Pylos|Pylos, Armatova/Agrapidochori",-0750/0300,37.899734,21.518025,settlement,VERIFIED,Pylos,Nestor,90,
51361770-57ac-415d-af40-1f0cf7e3d1cd,Catalogue of ships - Il. 2.txt,Arene,char-offset:5187,PLACE,http://pleiades.stoa.org/places/573114,Arene/Arena,,,,settlement,VERIFIED,Pylos,Nestor,,
799780e0-a35f-4ef9-956f-9457f0f9e885,Catalogue of ships - Il. 2.txt,Thryum,char-offset:5198,PLACE,http://pleiades.stoa.org/places/570231,"Epitalion|Epitalion, Epitalio",-0550/0300,37.63092,21.48464,settlement,VERIFIED,Pylos,Nestor,,
3babd022-f0a1-44d4-8d3d-c57dfc45d43c,Catalogue of ships - Il. 2.txt,Alpheus,char-offset:5236,PLACE,http://pleiades.stoa.org/places/570067,Alphe(i)os (river),-0030/0300,37.6125,21.451667,river,VERIFIED,Pylos,Nestor,,
3c94f2fa-ad9a-40ab-b15d-81e8c0b9d755,Catalogue of ships - Il. 2.txt,Aipy,char-offset:5252,PLACE,,,,,,,UNVERIFIED,Pylos,Nestor,,
df9c7392-b5be-485e-b1b7-0d06ba387f6f,Catalogue of ships - Il. 2.txt,Cyparisseis,char-offset:5258,PLACE,http://pleiades.stoa.org/places/570185,Cyparissius Sinus,,37.3853097,21.6919123,water-open,VERIFIED,Pylos,Nestor,,
a0a61010-1112-4cd9-9f9c-590d47e315a6,Catalogue of ships - Il. 2.txt,Amphigenea,char-offset:5275,PLACE,http://pleiades.stoa.org/places/573083,Amphigeneia,,,,settlement,VERIFIED,Pylos,Nestor,,
f8030018-7a93-4484-a32b-c6f909f72d0c,Catalogue of ships - Il. 2.txt,Pteleum,char-offset:5287,PLACE,http://pleiades.stoa.org/places/541077,"Pteleon|Pteleon, Ftelio",-0750/0640,39.03369,22.97464,settlement,VERIFIED,Pylos,Nestor,,
87af158f-277c-422c-b9c9-b1c60244e217,Catalogue of ships - Il. 2.txt,Helos,char-offset:5296,PLACE,http://pleiades.stoa.org/places/550568,"Helos|Helos, Denizgiren?",-0550/-0330,38.574035,26.361312,settlement,VERIFIED,Pylos,Nestor,,
c3ce465d-0bc6-407b-aa35-f29892e006b6,Catalogue of ships - Il. 2.txt,Dorium,char-offset:5307,PLACE,http://pleiades.stoa.org/places/570202,"Dorion|Dorion, Malthi",-0750/-0550,37.26708,21.88255,settlement,VERIFIED,Pylos,Nestor,,
ea0852fe-587f-4141-85cf-80dbc992ffd1,Catalogue of ships - Il. 2.txt,Thamyris,char-offset:5336,PERSON,,,,,,,,,,,
b1b08b7a-9240-4790-8f36-3449c7bda2b0,Catalogue of ships - Il. 2.txt,Oechalia,char-offset:5405,PLACE,http://pleiades.stoa.org/places/540971,"Oichalia?|Oichalia?, Kastri/Ano Potamia",-0550/0300,38.602679,24.099827,settlement,VERIFIED,,,,
5869496c-b15f-4349-b369-e5a1c69083df,Catalogue of ships - Il. 2.txt,Eurytos,char-offset:5421,PERSON,,,,,,,,,,,
98961338-86aa-4a3a-8e26-83593b5426d2,Catalogue of ships - Il. 2.txt,Zeus,char-offset:5525,PERSON,,,,,,,,,,,
292f62f7-0a7f-4fe5-b508-f5fb866497f3,Catalogue of ships - Il. 2.txt,Nestor,char-offset:5725,PERSON,,,,,,,,,,,
4d1b2c03-1fd6-4df0-9ab9-2c020622e927,Catalogue of ships - Il. 2.txt,Gerene,char-offset:5745,PLACE,,,,,,,UNVERIFIED,,,,
5f83fcc8-040f-4562-ad81-cba88c3f4679,Catalogue of ships - Il. 2.txt,ninety ships,char-offset:5777,EVENT,,,,,,,,,,,
f858a066-fb1c-481d-9481-02576d6b1400,Catalogue of ships - Il. 2.txt,Arcadia,char-offset:5811,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.567419268449600,22.165323097346300,region,VERIFIED,Arcadians,Agapenor,60,
0bb6ac8b-3422-44ff-a8ee-0d2f3b22d95d,Catalogue of ships - Il. 2.txt,Cyllene,char-offset:5847,PLACE,http://pleiades.stoa.org/places/570391,"Kyllene (mountain)|Kyllene Mons, Kyllene",,37.9391027,22.3957984,mountain,VERIFIED,Arcadians,Agapenor,,
537755e2-ae34-45e5-8b65-442ffb3de26b,Catalogue of ships - Il. 2.txt,Aipytos,char-offset:5873,PERSON,,,,,,,,,,,
06c1304f-5afa-40a4-a3af-2134baf07d8c,Catalogue of ships - Il. 2.txt,Pheneus,char-offset:5931,PLACE,,,,,,,UNVERIFIED,Arcadians,Agapenor,,
67a4614c-63c6-405b-b130-9dac153675f0,Catalogue of ships - Il. 2.txt,Orkhomenos,char-offset:5949,PLACE,http://pleiades.stoa.org/places/540987,"Orchomenos/Orchomenus|Orchomenos, Orchomenos",-0750/0640,38.495082,22.959486,settlement,VERIFIED,Arcadians,Agapenor,,
868b8aa0-30c5-4f61-99b9-6dfb7ec887c9,Catalogue of ships - Il. 2.txt,Rhipae,char-offset:5979,PLACE,http://pleiades.stoa.org/places/573502,Rhipe/Rhype,-0030/0300,,,island,VERIFIED,Arcadians,Agapenor,,
c80c7c1c-b758-46d1-b441-4c54e3657b52,Catalogue of ships - Il. 2.txt,Stratie,char-offset:5987,PLACE,http://pleiades.stoa.org/places/573535,Stratie (island),,,,"island,unlocated",VERIFIED,Arcadians,Agapenor,,
9a66cea4-9ba5-4bb0-8e43-52fe56ebd6a3,Catalogue of ships - Il. 2.txt,Enispe,char-offset:6006,PLACE,http://pleiades.stoa.org/places/573204,Enispe,,,,island,VERIFIED,Arcadians,Agapenor,,
47864ae9-4f68-45eb-9396-aef9d2b466ae,Catalogue of ships - Il. 2.txt,Tegea,char-offset:6017,PLACE,http://pleiades.stoa.org/places/570707,"Tegea|Tegea, Piali/Episkopi",-0750/0300,37.464,22.429,"theatre,church,settlement",VERIFIED,Arcadians,Agapenor,,
b7d3d019-4681-4fcf-ba6d-7fd235988b0a,Catalogue of ships - Il. 2.txt,Mantinea,char-offset:6032,PLACE,http://pleiades.stoa.org/places/570459,"Mantineia/Antigoneia|Mantineia/Antigoneia, Mantineia",-0750/0300,37.618138,22.393259,settlement,VERIFIED,Arcadians,Agapenor,,
f437d852-5a86-400c-9205-d55e7590f57f,Catalogue of ships - Il. 2.txt,Stymphelus,char-offset:6045,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,Arcadians,Agapenor,,
b9d6cad8-8a6a-45df-a6b2-eb4f75378e90,Catalogue of ships - Il. 2.txt,Parrhasia,char-offset:6060,PLACE,http://pleiades.stoa.org/places/570564,Parrasia,-0550/-0330,37.25,22.25,unknown,VERIFIED,Arcadians,Agapenor,,
8315c734-e6a6-4c2c-a21c-40f091909aeb,Catalogue of ships - Il. 2.txt,Agapenor,char-offset:6085,PERSON,,,,,,,,,,,
6d99a532-385c-4020-8250-c7031c96980d,Catalogue of ships - Il. 2.txt,Ankaios,char-offset:6101,PERSON,,,,,,,,,,,
876bf944-5269-46cd-963d-73bf8c05afb0,Catalogue of ships - Il. 2.txt,sixty ships,char-offset:6138,EVENT,,,,,,,,,,,
7b8f1de6-32ce-40a1-83c6-43c1d89ceb9b,Catalogue of ships - Il. 2.txt,Arcadians,char-offset:6156,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.567419268449600,22.165323097346300,region,VERIFIED,,,,
546f3c12-73fc-4491-bc77-f1b2312812fc,Catalogue of ships - Il. 2.txt,Agamemnon,char-offset:6212,PERSON,,,,,,,,,,,
febc20e9-7df5-479d-a8a8-2c69356158d2,Catalogue of ships - Il. 2.txt,the sea,char-offset:6261,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,-0750/2100,43.0786852,34.7425505,water-open,VERIFIED,,,,
161548ef-c9db-421a-9486-faf619b10079,Catalogue of ships - Il. 2.txt,Bouprasion,char-offset:6375,PLACE,http://pleiades.stoa.org/places/573157,Buprasion,-0030/0300,,,"unlocated,settlement",VERIFIED,,"Amphimakhos, Thalpios, Diores, Polyxenos",,
9c173928-e1c4-4a60-88e6-88326dc0efa1,Catalogue of ships - Il. 2.txt,Elis,char-offset:6393,PLACE,http://pleiades.stoa.org/places/570221,Elis,-0550/0300,37.75,21.25,region,VERIFIED,Elis,"Amphimakhos, Thalpios, Diores, Polyxenos",10,
013b3b80-6913-487f-a1eb-792d19ca072c,Catalogue of ships - Il. 2.txt,Hyrmine,char-offset:6436,PLACE,http://pleiades.stoa.org/places/570305,"Hyrmine|Hyrmine, Chlemoutsi",-0750/-0030,37.886492,21.135668,settlement,VERIFIED,Elis,"Amphimakhos, Thalpios, Diores, Polyxenos",,
844b4dde-6cb7-4e81-9645-bde1045c1d00,Catalogue of ships - Il. 2.txt,Myrsinus,char-offset:6445,PLACE,http://pleiades.stoa.org/places/501520,"Myrkinos|Myrkinos, Myrkinos",-0750/0300,40.901252,23.819776,settlement,VERIFIED,Elis,"Amphimakhos, Thalpios, Diores, Polyxenos",,
846fcd6d-9389-4e9a-abd2-ba72fbd559e2,Catalogue of ships - Il. 2.txt,Olene,char-offset:6483,PLACE,http://pleiades.stoa.org/places/863848,"(M)Otene|Motene/Otene, AZE",-0330/0640,40.262289,44.315416,settlement,VERIFIED,Elis,"Amphimakhos, Thalpios, Diores, Polyxenos",,
9135b351-0670-4438-83e9-8d9c800c37d0,Catalogue of ships - Il. 2.txt,Alesium,char-offset:6493,PLACE,http://pleiades.stoa.org/places/570064,"Alesion M.|Alesion Mons, Mantineia",,37.65988,22.43409,mountain,VERIFIED,Elis,"Amphimakhos, Thalpios, Diores, Polyxenos",,
f9a88a7d-57b9-4da5-8f22-a07b7ec76cbf,Catalogue of ships - Il. 2.txt,four leaders,char-offset:6512,PERSON,,,,,,,,,,,
a5e3ae9f-6603-4d78-ac68-93a220fc521e,Catalogue of ships - Il. 2.txt,ten ships,char-offset:6547,EVENT,,,,,,,,,,,
66380fe7-0b86-429d-93ea-2ab36e8bad23,Catalogue of ships - Il. 2.txt,Epeans,char-offset:6568,PLACE,http://pleiades.stoa.org/places/570220,"Elis|Elis, Elis",-0750/0300,37.89131,21.37493,"theatre,settlement",VERIFIED,Elis,"Amphimakhos, Thalpios, Diores, Polyxenos",,
a195c177-32cc-4f19-b321-72243eb2d272,Catalogue of ships - Il. 2.txt,Amphimakhos,char-offset:6605,PERSON,,,,,,,,,,,
76040852-fc0f-4b6e-ae32-2cc43bc6d800,Catalogue of ships - Il. 2.txt,Thalpios,char-offset:6621,PERSON,,,,,,,,,,,
22ea67f7-bf96-4205-ab51-7166d756116b,Catalogue of ships - Il. 2.txt,Kteatos,char-offset:6648,PERSON,,,,,,,,,,,
241e55c7-1c75-4001-8f23-48d9297dd762,Catalogue of ships - Il. 2.txt,Eurytos,char-offset:6675,PERSON,,,,,,,,,,,
a95915cf-2d1e-48dc-b11b-a8cb6174a1ac,Catalogue of ships - Il. 2.txt,Aktor,char-offset:6705,PERSON,,,,,,,,,,,
e632f0b5-34c1-4cba-ade9-b0261a8c96be,Catalogue of ships - Il. 2.txt,Diores,char-offset:6732,PERSON,,,,,,,,,,,
c9f0d5f8-1ec8-4d33-ad15-62a675cd7319,Catalogue of ships - Il. 2.txt,Amarynkes,char-offset:6747,PERSON,,,,,,,,,,,
b06ed899-06b9-43ea-8b6a-fcd05da7e161,Catalogue of ships - Il. 2.txt,Polyxenos,char-offset:6762,PERSON,,,,,,,,,,,
5bdcb0e8-0ce7-4308-9461-d8bde77b6bc0,Catalogue of ships - Il. 2.txt,Agasthenes,char-offset:6785,PERSON,,,,,,,,,,,
fe544895-51a5-499c-b781-d5a93e51d621,Catalogue of ships - Il. 2.txt,Augeas,char-offset:6804,PERSON,,,,,,,,,,,
8905ba0a-9d18-4aea-8c97-b605a7a3ec2f,Catalogue of ships - Il. 2.txt,Dulichium,char-offset:6826,PLACE,http://pleiades.stoa.org/places/530845,"Dolicha? Ins.|Dolicha? Ins., Koutsilaris",-0330/0300,38.32079,21.15177,island,VERIFIED,Dulichium,"Meges, Phyleus",40,
0dbee3f6-691a-4c65-8b0f-066835f9b7af,Catalogue of ships - Il. 2.txt,Echinean islands,char-offset:6852,PLACE,http://pleiades.stoa.org/places/530852,Echinades (islands),-0550/0300,38.25,21.25,archipelago,VERIFIED,Dulichium,"Meges, Phyleus",,
