"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"cc67aa0c-2e92-494c-b919-0c13cd157abb","Strabo, 10.4.1-22.txt","Κνωσσὸς","char-offset:4620","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"0f7b354a-bf11-4d3b-ac19-8015d8c4c223","Strabo, 10.4.1-22.txt","Καίρατος","char-offset:4628","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis","alternative name for Knossos."
"5e330ffc-3616-4d43-a0ce-2054086188a9","Strabo, 10.4.1-22.txt","παραρρέοντι ποταμῷ","char-offset:4658","PLACE","http://pleiades.stoa.org/places/589831","Kairatos (river)","","35.25","25.25","river","VERIFIED","river",""
"16d9bff6-2661-493a-8ac7-ed407bed05d7","Strabo, 10.4.1-22.txt","Μίνως","char-offset:4693","PERSON","","","","","","","","",""
"14e7ec17-20c2-461f-b393-ad9426b9118c","Strabo, 10.4.1-22.txt","τὴν νῆσον","char-offset:4771","PLACE","http://pleiades.stoa.org/places/589748","Creta (island)","-0750/2100","35.21984439173344","24.995769971494504","island","VERIFIED","island",""
"09901f7d-e697-4755-a033-5f2c1202b04d","Strabo, 10.4.1-22.txt","Κνωσσὸν","char-offset:4822","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"909d44f7-e8e2-4956-b200-a177ce25d2cf","Strabo, 10.4.1-22.txt","καταντικρὺ τῆς Πελοποννήσου","char-offset:4840","EVENT","","","","","","","","orientation|relative",""
"dcd4897a-3f25-4bdf-a4db-1734fe45cff8","Strabo, 10.4.1-22.txt","Πελοποννήσου","char-offset:4855","PLACE","http://pleiades.stoa.org/places/570577","Peloponnesus/Peloponnesos/Peloponnese","-0550/0640","37.25289777692308","22.312752688461543","peninsula,region","VERIFIED","",""
"7d059a33-e089-4207-b0b7-4276b10c9007","Strabo, 10.4.1-22.txt","Ἔφορος","char-offset:4913","PERSON","","","","","","","","author",""
"5587ad22-ca2d-4014-9a3e-4bebcdbd775b","Strabo, 10.4.1-22.txt","Μίνως","char-offset:4931","PERSON","","","","","","","","",""
