sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
68,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Vetatuduro,Vetatudorum,Vetatuduro,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/177516,47.4507785,6.802052,,unlocated,
69,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Epamantuduro,Epamanduodurum,Epamanduodurum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/177516,47.4507785,6.802052,,settlement,
71,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Larga,Larga,Larga,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/177552,47.561446,7.187133,,settlement,
72,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Virincis,Urunci,Uruncis?,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/177649,47.7813285,7.3470445,,settlement,
73,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Monte Brisiaco,Mons Brisiacus,(Mons) Brisiacus,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/109174,48.0286545,7.581259,mons,fort,
74,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Helveto,Helvetum,Helvetum/Ellelum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/109041,48.372887,7.616824,,settlement,
75,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Argentorato,Argentorate,Argentorate,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/108754,48.582416,7.747407,,fort,
78,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,,Mediolanum,Mediolan(i)um,,,,0.0,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,settlement,
79,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Novaria,Novaria,Novaria,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/383717,45.445082,8.618661,,settlement,
80,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Vercellas,Vercellae,Vercellae,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/383815,45.321094,8.426374,,settlement,
